# First data block (index 0)
1.341875358084384 1.2444655417571004
1.5731281586975627 1.0141998955646698
1.7184236900579193 1.1002210624673558
1.1871320556073095 1.0882300478580877
1.6838059386977555 1.3470537787314876
1.648139802612337 1.1034262170280993
1.0110380661420932 1.581652497144944
1.8900208943107213 1.7821184910072612
1.9124661541444061 1.426565187689408
1.3077274664443128 1.4639817012923029
1.2722684896081864 1.4875380051907738
1.874562153999349 1.9264835893037564
1.6787463989780558 1.49398962106507
1.2702481461725403 1.718250992849046
1.7421040746166008 1.7024308892952642
1.1849418053114382 1.3818068436523108
1.0766483675408733 1.821766952021321
1.9359195551852144 1.5656522118209237
1.2160202662537245 1.6108327275463648
1.441223327681505 1.920536877095723
1.4874336619181128 1.1048743660419746
1.582013002620347 1.2320071345796788
1.2961988522690455 1.2314956279309472
1.0349361519222364 1.654835564753074
1.4423208722099954 1.1268949638188528
1.6265169815658007 1.4033041128562558
1.7752194212990224 1.705188256825053
1.0252113181319142 1.2535589680156707
1.1044605895250412 1.3648052346164259
1.1844874302258028 1.790276878013846
1.6106454393753182 1.3203580408521431
1.6615252285695319 1.9390276295442161
1.127157049190129 1.5556179728870494
1.2965240904284485 1.202263699683077
1.7649140207954868 1.8840208429266365
1.0391059760715398 1.463752701732942
1.4834196570338338 1.7950827214443756
1.7671400254537644 1.010277126756967
1.6534149905486697 1.5349870095534066
1.7675148004055434 1.3856275314044453
1.4811989333817746 1.6647834756508202
1.1140718657426358 1.4083554735654817
1.5231920250199504 1.7551812792013253
1.458684252571892 1.9100359833263685
1.579042498989268 1.805477231918173
1.173970134460029 1.0506308090211904
1.1257514241479916 1.5450331216079
1.5355140166388823 1.4553394364444852
1.138610701647381 1.1299813249067094
1.7901547676654779 1.955856965729928


# Second data block (index 0)
1.7407632945270028 -1.4867223257495357
1.364802707343364 -1.6748239250928694
1.7531568913777882 -1.5070978279806264
1.9213951843290404 -1.8161999023774935
1.7298129545118353 -1.5990314913355796
1.24322120332764 -1.072132601970121
1.6520380281399263 -1.7092300345024505
1.2643112134662646 -1.2140923196873148
1.00321280090628 -1.4282074722516653
1.1058980942761787 -1.3694157224880428
1.5590394939074088 -1.2834216457681817
1.7118116826964327 -1.3148450251574302
1.2168075807815462 -1.838909238378216
1.3339288084781198 -1.5271573238443998
1.905414926114564 -1.214733969255736
1.3423522612243919 -1.9491503120297142
1.7187963784250615 -1.7169371960966835
1.7647263318042619 -1.290538893329602
1.5292150242168834 -1.8154856546844904
1.0466012138731258 -1.4247955094443445
1.5129130833097977 -1.3717485637695868
1.8285840739974133 -1.0306953510977626
1.6524607754622305 -1.9382555729664082
1.938581426546488 -1.2399694860105148
1.375315377181264 -1.457402977514909
1.4953791021751954 -1.2493841643306964
1.289825135843677 -1.9631075807009126
1.6439240156094568 -1.6799794684188336
1.216440862692055 -1.3694088118464132
1.798610016011628 -1.9986407671950246
1.4790795199843947 -1.0998008109407866
1.905548208429924 -1.9391781724689117
1.3551378110587842 -1.793509945540675
1.3369757796673276 -1.0630790355551194
1.0322670282115294 -1.6415855294937463
1.1024466097887347 -1.238778294531406
1.0206758806695326 -1.5860285832892576
1.0756201749313072 -1.7717231039279877
1.7950705321688663 -1.8530976284559513
1.7630789177379818 -1.8137191004708337
1.7871930229218695 -1.1018713408530858
1.7676413591840752 -1.817308433598057
1.1950535930216075 -1.2913548917470759
1.8066082071510727 -1.532690193649605
1.878973758064589 -1.2700692346911027
1.025520691980666 -1.9403146673409575
1.784776634001524 -1.5680584256732204
1.2813267246242752 -1.233411473589177
1.7867733249081814 -1.4718741189146707
1.0631703879264678 -1.483655205270752


# Third data block (index 0)
-1.9706972473374247 1.1220033232371653
-1.9478820311468033 1.3811156486574379
-1.7292622435855847 1.9460740152821099
-1.579759140749935 1.1013413513598622
-1.806488515670594 1.7869902754885931
-1.2903599652249693 1.008941183735991
-1.1634694137102786 1.0107253682757908
-1.947125171295846 1.6863565052670317
-1.5866816638299333 1.5687735675934849
-1.5622417740453116 1.558659797921216
-1.5966219380428561 1.6488830937334518
-1.2642830371775355 1.5073273242565788
-1.6302306688899355 1.8962418170974287
-1.8980092299405806 1.1337900418323978
-1.4156513744085486 1.170324091335487
-1.6949601982747913 1.8666405540766768
-1.9434792147632947 1.9647171934992094
-1.8142187548124211 1.8060158100725707
-1.7906836430088582 1.6583780489473894
-1.3530811328549004 1.4032944356301686
-1.5910168187073968 1.3488772957844781
-1.2278008982892534 1.914831787993252
-1.695445902590163 1.3254649818027635
-1.7824455986826708 1.0537824532470172
-1.983160668262503 1.1914151666332127
-1.6886582875400977 1.176942771204083
-1.8945782393057207 1.8466423638430756
-1.891132196174869 1.6290238950585154
-1.165342756486219 1.0777378261105097
-1.6593410542020757 1.4817889738919723
-1.874689028854086 1.7241272983923328
-1.5575906170345537 1.59144362607891
-1.312445816492461 1.6007453195272907
-1.7261115353756564 1.5626197859176494
-1.5301621883887553 1.3491879260355883
-1.6683102175067943 1.7044254556410587
-1.0740811963149859 1.1879337316460816
-1.2971224431630717 1.1056103797384411
-1.0074420408486753 1.2147608628314392
-1.9401904311790599 1.4566717432170535
-1.5200669922480934 1.1140422701600268
-1.4899479550105696 1.9502917283100656
-1.8018898293083567 1.6960500799207194
-1.0281168307384594 1.0345866318344048
-1.5330503221326148 1.8299478225229753
-1.1084614328286444 1.4127436368054116
-1.4739993591540954 1.2768207856528329
-1.453254427111875 1.697644151243527
-1.4849304880860508 1.388236737092442
-1.956983708633271 1.3342494148298851


# Fourth data block (index 0)
-1.150873727429103 -1.583165765136467
-1.9419099358032537 -1.9801896119894775
-1.362379577308143 -1.3283767486175935
-1.5612605191045947 -1.687722641882388
-1.052056177366408 -1.4874447480827033
-1.9135876056863972 -1.8241051898835892
-1.5755754238317368 -1.0897097456094003
-1.9092504780858268 -1.1283759668651903
-1.9135884046148592 -1.3625302430354345
-1.5890762196078705 -1.6605849733237346
-1.6749300520015367 -1.7767978324993323
-1.686183018274648 -1.842663145318812
-1.9780163555118233 -1.0031583281322227
-1.0271916297077046 -1.1515668372818488
-1.1500913347163477 -1.809690307722353
-1.4291237444774176 -1.764587137388431
-1.7676553570310827 -1.2668811884774036
-1.7793043857578916 -1.2356862036423069
-1.5723085322974446 -1.9715768311454576
-1.7911625697705704 -1.441814417906781
-1.526439587021247 -1.6775933139238282
-1.9342756074937766 -1.8635486250628177
-1.120938396220204 -1.5094762429867241
-1.9452986586604286 -1.1664440440445778
-1.4423215938979292 -1.9643587119823298
-1.4330345343032453 -1.2512262767287599
-1.7443917304364893 -1.5853606205055983
-1.7861207340966487 -1.4356033677041458
-1.6372361472436705 -1.6734252057798256
-1.5725708342126463 -1.6409199309751306
-1.406197901065567 -1.6052122389745689
-1.0017006344241208 -1.5266879359595351
-1.8848570291559963 -1.6016651257436911
-1.3307993127032467 -1.749229870992977
