0 1.8041285030609906 1.3187198293432938
0 1.7765066593746417 1.9183980711430038
0 1.5972908495575893 1.0975360105584615
0 1.170269017914233 1.7467322067083995
0 1.409770170966195 1.2908689065398176
0 1.0092601295606312 1.1160446667967954
0 1.8986638843429506 1.754511566111976
0 1.7759633078944612 1.8097710041720858
0 1.710322273221403 1.1698087246532185
0 1.4197551975045921 1.763865163891476
0 1.7151628281773177 1.8005503942235355
0 1.4302033085552175 1.4341460631396887
0 1.3880198155893417 1.5407670584747515
0 1.0740365285360167 1.7902511773536791
0 1.505360224821437 1.0749167466925673
0 1.4304411506245267 1.7579065395374394
0 1.5832878108188133 1.1146016973685664
0 1.215400750284739 1.4588055161848772
0 1.3165334608133703 1.7823719540369856
0 1.8403579823893965 1.0278809588493907
0 1.645562363989781 1.1012498012824086
0 1.2950939372520274 1.6790746770807177
0 1.730847484931247 1.4179177743371876
0 1.1581475885808439 1.6890620627490573
0 1.0532780807986888 1.8325015491049828
0 1.7933353126238565 1.4800417653291316
0 1.6644518197323213 1.919038896214989
0 1.5863173928562464 1.7874723222279862
0 1.3336556595753428 1.6841194101716348
0 1.837518118726466 1.9354291558373506
0 1.1051063306607687 1.341941945803204
0 1.0130708467500704 1.5314326833715413
0 1.1300539934018223 1.2843846243567287
0 1.6669085115732671 1.130819272001602
0 1.3705530876969454 1.7032788020196974
0 1.2618460809052081 1.5772231811167403
0 1.1237084245317757 1.3416386917624816
0 1.0184991826759595 1.8608564722226522
0 1.5362786649423192 1.43156168094592
0 1.2349963250078724 1.5821298847247134
0 1.4337960984624423 1.7808954224146287
0 1.06594791682678 1.097888937787864
0 1.5622617715695588 1.9307632192414936
0 1.3472892844353068 1.6894567049180216
0 1.5940233426303334 1.5210641582583044
0 1.6992951163204753 1.5830376748933066
0 1.969835891823463 1.5247205443520602
0 1.4901296366083578 1.3340532822051694
0 1.0470920769786538 1.7580348051910275
0 1.421829159755323 1.8247695023639987
0 1.8041285030609906 -1.6812801706567062
0 1.7765066593746417 -1.0816019288569962
0 1.5972908495575893 -1.9024639894415385
0 1.170269017914233 -1.2532677932916005
0 1.409770170966195 -1.7091310934601824
0 1.0092601295606312 -1.8839553332032046
0 1.8986638843429506 -1.245488433888024
0 1.7759633078944612 -1.1902289958279142
0 1.710322273221403 -1.8301912753467815
0 1.4197551975045921 -1.236134836108524
0 1.7151628281773177 -1.1994496057764645
0 1.4302033085552175 -1.5658539368603113
0 1.3880198155893417 -1.4592329415252485
0 1.0740365285360167 -1.2097488226463209
0 1.505360224821437 -1.9250832533074327
0 1.4304411506245267 -1.2420934604625606
0 1.5832878108188133 -1.8853983026314336
0 1.215400750284739 -1.5411944838151228
0 1.3165334608133703 -1.2176280459630144
0 1.8403579823893965 -1.9721190411506093
0 1.645562363989781 -1.8987501987175914
0 1.2950939372520274 -1.3209253229192823
0 1.730847484931247 -1.5820822256628124
0 1.1581475885808439 -1.3109379372509427
0 1.0532780807986888 -1.1674984508950172
0 1.7933353126238565 -1.5199582346708684
0 1.6644518197323213 -1.080961103785011
0 1.5863173928562464 -1.2125276777720138
0 1.3336556595753428 -1.3158805898283652
0 1.837518118726466 -1.0645708441626494
0 1.1051063306607687 -1.658058054196796
0 1.0130708467500704 -1.4685673166284587
0 1.1300539934018223 -1.7156153756432713
0 1.6669085115732671 -1.869180727998398
0 1.3705530876969454 -1.2967211979803026
0 1.2618460809052081 -1.4227768188832597
0 1.1237084245317757 -1.6583613082375184
0 1.0184991826759595 -1.1391435277773478
0 1.5362786649423192 -1.56843831905408
0 1.2349963250078724 -1.4178701152752866
0 1.4337960984624423 -1.2191045775853713
0 1.06594791682678 -1.902111062212136
0 1.5622617715695588 -1.0692367807585064
0 1.3472892844353068 -1.3105432950819784
0 1.5940233426303334 -1.4789358417416956
0 1.6992951163204753 -1.4169623251066934
0 1.969835891823463 -1.4752794556479398
0 1.4901296366083578 -1.6659467177948306
0 1.0470920769786538 -1.2419651948089725
0 1.421829159755323 -1.1752304976360013
0 -1.1958714969390094 1.3187198293432938
0 -1.2234933406253583 1.9183980711430038
0 -1.4027091504424107 1.0975360105584615
0 -1.829730982085767 1.7467322067083995
0 -1.590229829033805 1.2908689065398176
0 -1.9907398704393688 1.1160446667967954
0 -1.1013361156570494 1.754511566111976
0 -1.2240366921055388 1.8097710041720858
0 -1.289677726778597 1.1698087246532185
0 -1.5802448024954079 1.763865163891476
0 -1.2848371718226823 1.8005503942235355
0 -1.5697966914447825 1.4341460631396887
0 -1.6119801844106583 1.5407670584747515
0 -1.9259634714639833 1.7902511773536791
0 -1.494639775178563 1.0749167466925673
0 -1.5695588493754733 1.7579065395374394
0 -1.4167121891811867 1.1146016973685664
0 -1.784599249715261 1.4588055161848772
0 -1.6834665391866297 1.7823719540369856
0 -1.1596420176106035 1.0278809588493907
0 -1.354437636010219 1.1012498012824086
0 -1.7049060627479726 1.6790746770807177
0 -1.269152515068753 1.4179177743371876
0 -1.8418524114191561 1.6890620627490573
0 -1.9467219192013112 1.8325015491049828
0 -1.2066646873761435 1.4800417653291316
0 -1.3355481802676787 1.919038896214989
0 -1.4136826071437536 1.7874723222279862
0 -1.6663443404246572 1.6841194101716348
0 -1.162481881273534 1.9354291558373506
0 -1.8948936693392313 1.341941945803204
0 -1.9869291532499296 1.5314326833715413
0 -1.8699460065981777 1.2843846243567287
0 -1.3330914884267329 1.130819272001602
0 -1.6294469123030546 1.7032788020196974
0 -1.7381539190947919 1.5772231811167403
0 -1.8762915754682243 1.3416386917624816
0 -1.9815008173240405 1.8608564722226522
0 -1.4637213350576808 1.43156168094592
0 -1.7650036749921276 1.5821298847247134
0 -1.5662039015375577 1.7808954224146287
0 -1.93405208317322 1.097888937787864
0 -1.4377382284304412 1.9307632192414936
0 -1.6527107155646932 1.6894567049180216
0 -1.4059766573696666 1.5210641582583044
0 -1.3007048836795247 1.5830376748933066
